destination,year,visitor_category,visitors,revenue_lkr,revenue_per_visitor,data_basis,month
Negombo,2016,local,5971,179130,30.0,derived,12
Negombo,2017,foreign,3479,2087400,600.0,derived,1
Negombo,2017,foreign,3448,2068800,600.0,derived,2
Negombo,2017,foreign,3414,2048400,600.0,derived,3
Negombo,2017,foreign,2660,1596000,600.0,derived,4
Negombo,2017,foreign,2219,1331400,600.0,derived,5
Negombo,2017,foreign,2449,1469400,600.0,derived,6
Negombo,2017,foreign,3591,2154600,600.0,derived,7
Negombo,2017,foreign,3383,2029800,600.0,derived,8
Negombo,2017,foreign,2707,1624200,600.0,derived,9
Negombo,2017,foreign,2925,1755000,600.0,derived,10
Negombo,2017,foreign,3454,2072400,600.0,derived,11
Negombo,2017,foreign,4459,2675400,600.0,derived,12
Negombo,2017,local,4928,147840,30.0,derived,1
Negombo,2017,local,4883,146490,30.0,derived,2
Negombo,2017,local,4835,145050,30.0,derived,3
Negombo,2017,local,3767,113010,30.0,derived,4
Negombo,2017,local,3143,94290,30.0,derived,5
Negombo,2017,local,3469,104070,30.0,derived,6
Negombo,2017,local,5087,152610,30.0,derived,7
Negombo,2017,local,4791,143730,30.0,derived,8
Negombo,2017,local,3834,115020,30.0,derived,9
Negombo,2017,local,4143,124290,30.0,derived,10
Negombo,2017,local,4892,146760,30.0,derived,11
Negombo,2017,local,6315,189450,30.0,derived,12
Negombo,2018,foreign,3783,2269800,600.0,derived,1
Negombo,2018,foreign,3749,2249400,600.0,derived,2
Negombo,2018,foreign,3712,2227200,600.0,derived,3
Negombo,2018,foreign,2892,1735200,600.0,derived,4
Negombo,2018,foreign,2413,1447800,600.0,derived,5
Negombo,2018,foreign,2663,1597800,600.0,derived,6
Negombo,2018,foreign,3906,2343600,600.0,derived,7
Negombo,2018,foreign,3678,2206800,600.0,derived,8
Negombo,2018,foreign,2943,1765800,600.0,derived,9
Negombo,2018,foreign,3181,1908600,600.0,derived,10
Negombo,2018,foreign,3756,2253600,600.0,derived,11
Negombo,2018,foreign,4849,2909400,600.0,derived,12
Negombo,2018,local,5408,162240,30.0,derived,1
Negombo,2018,local,5359,160770,30.0,derived,2
Negombo,2018,local,5306,159180,30.0,derived,3
Negombo,2018,local,4134,124020,30.0,derived,4
Negombo,2018,local,3449,103470,30.0,derived,5
Negombo,2018,local,3807,114210,30.0,derived,6
Negombo,2018,local,5582,167460,30.0,derived,7
Negombo,2018,local,5257,157710,30.0,derived,8
Negombo,2018,local,4207,126210,30.0,derived,9
Negombo,2018,local,4546,136380,30.0,derived,10
Negombo,2018,local,5368,161040,30.0,derived,11
Negombo,2018,local,6930,207900,30.0,derived,12
Negombo,2019,foreign,3124,1874400,600.0,derived,1
Negombo,2019,foreign,3096,1857600,600.0,derived,2
Negombo,2019,foreign,3065,1839000,600.0,derived,3
Negombo,2019,foreign,2388,1432800,600.0,derived,4
Negombo,2019,foreign,1993,1195800,600.0,derived,5
Negombo,2019,foreign,2199,1319400,600.0,derived,6
Negombo,2019,foreign,3225,1935000,600.0,derived,7
Negombo,2019,foreign,3038,1822800,600.0,derived,8
Negombo,2019,foreign,2431,1458600,600.0,derived,9
Negombo,2019,foreign,2626,1575600,600.0,derived,10
Negombo,2019,foreign,3102,1861200,600.0,derived,11
Negombo,2019,foreign,4004,2402400,600.0,derived,12
Negombo,2019,local,4385,131550,30.0,derived,1
Negombo,2019,local,4346,130380,30.0,derived,2
Negombo,2019,local,4303,129090,30.0,derived,3
Negombo,2019,local,3353,100590,30.0,derived,4
Negombo,2019,local,2797,83910,30.0,derived,5
Negombo,2019,local,3087,92610,30.0,derived,6
Negombo,2019,local,4527,135810,30.0,derived,7
Negombo,2019,local,4264,127920,30.0,derived,8
Negombo,2019,local,3412,102360,30.0,derived,9
Negombo,2019,local,3687,110610,30.0,derived,10
Negombo,2019,local,4354,130620,30.0,derived,11
Negombo,2019,local,5620,168600,30.0,derived,12
Negombo,2020,foreign,838,502800,600.0,derived,1
Negombo,2020,foreign,830,498000,600.0,derived,2
Negombo,2020,foreign,822,493200,600.0,derived,3
Negombo,2020,foreign,641,384600,600.0,derived,4
Negombo,2020,foreign,534,320400,600.0,derived,5
Negombo,2020,foreign,590,354000,600.0,derived,6
Negombo,2020,foreign,865,519000,600.0,derived,7
Negombo,2020,foreign,815,489000,600.0,derived,8
Negombo,2020,foreign,652,391200,600.0,derived,9
Negombo,2020,foreign,704,422400,600.0,derived,10
Negombo,2020,foreign,832,499200,600.0,derived,11
Negombo,2020,foreign,1074,644400,600.0,derived,12
Negombo,2020,local,1166,34980,30.0,derived,1
Negombo,2020,local,1155,34650,30.0,derived,2
Negombo,2020,local,1144,34320,30.0,derived,3
Negombo,2020,local,891,26730,30.0,derived,4
Negombo,2020,local,744,22320,30.0,derived,5
Negombo,2020,local,821,24630,30.0,derived,6
Negombo,2020,local,1204,36120,30.0,derived,7
Negombo,2020,local,1134,34020,30.0,derived,8
Negombo,2020,local,907,27210,30.0,derived,9
Negombo,2020,local,980,29400,30.0,derived,10
Negombo,2020,local,1158,34740,30.0,derived,11
Negombo,2020,local,1494,44820,30.0,derived,12
Negombo,2021,foreign,317,190200,600.0,derived,1
Negombo,2021,foreign,315,189000,600.0,derived,2
Negombo,2021,foreign,311,186600,600.0,derived,3
Negombo,2021,foreign,243,145800,600.0,derived,4
Negombo,2021,foreign,202,121200,600.0,derived,5
Negombo,2021,foreign,223,133800,600.0,derived,6
Negombo,2021,foreign,328,196800,600.0,derived,7
Negombo,2021,foreign,309,185400,600.0,derived,8
Negombo,2021,foreign,247,148200,600.0,derived,9
Negombo,2021,foreign,267,160200,600.0,derived,10
Negombo,2021,foreign,315,189000,600.0,derived,11
Negombo,2021,foreign,407,244200,600.0,derived,12
Negombo,2021,local,441,13230,30.0,derived,1
Negombo,2021,local,437,13110,30.0,derived,2
Negombo,2021,local,433,12990,30.0,derived,3
Negombo,2021,local,337,10110,30.0,derived,4
Negombo,2021,local,281,8430,30.0,derived,5
Negombo,2021,local,310,9300,30.0,derived,6
Negombo,2021,local,455,13650,30.0,derived,7
Negombo,2021,local,429,12870,30.0,derived,8
Negombo,2021,local,343,10290,30.0,derived,9
Negombo,2021,local,371,11130,30.0,derived,10
Negombo,2021,local,438,13140,30.0,derived,11
Negombo,2021,local,566,16980,30.0,derived,12
Negombo,2022,foreign,1187,712200,600.0,derived,1
Negombo,2022,foreign,1176,705600,600.0,derived,2
Negombo,2022,foreign,1165,699000,600.0,derived,3
Negombo,2022,foreign,907,544200,600.0,derived,4
Negombo,2022,foreign,757,454200,600.0,derived,5
Negombo,2022,foreign,836,501600,600.0,derived,6
Negombo,2022,foreign,1225,735000,600.0,derived,7
Negombo,2022,foreign,1154,692400,600.0,derived,8
Negombo,2022,foreign,923,553800,600.0,derived,9
Negombo,2022,foreign,998,598800,600.0,derived,10
Negombo,2022,foreign,1179,707400,600.0,derived,11
Negombo,2022,foreign,1521,912600,600.0,derived,12
Negombo,2022,local,1653,49590,30.0,derived,1
Negombo,2022,local,1638,49140,30.0,derived,2
Negombo,2022,local,1622,48660,30.0,derived,3
Negombo,2022,local,1263,37890,30.0,derived,4
Negombo,2022,local,1054,31620,30.0,derived,5
Negombo,2022,local,1163,34890,30.0,derived,6
Negombo,2022,local,1706,51180,30.0,derived,7
Negombo,2022,local,1607,48210,30.0,derived,8
Negombo,2022,local,1286,38580,30.0,derived,9
Negombo,2022,local,1389,41670,30.0,derived,10
Negombo,2022,local,1641,49230,30.0,derived,11
Negombo,2022,local,2118,63540,30.0,derived,12
Negombo,2023,foreign,2474,1484400,600.0,derived,1
Negombo,2023,foreign,2452,1471200,600.0,derived,2
Negombo,2023,foreign,2428,1456800,600.0,derived,3
Negombo,2023,foreign,1892,1135200,600.0,derived,4
Negombo,2023,foreign,1578,946800,600.0,derived,5
Negombo,2023,foreign,1742,1045200,600.0,derived,6
Negombo,2023,foreign,2554,1532400,600.0,derived,7
Negombo,2023,foreign,2406,1443600,600.0,derived,8
Negombo,2023,foreign,1925,1155000,600.0,derived,9
Negombo,2023,foreign,2080,1248000,600.0,derived,10
Negombo,2023,foreign,2457,1474200,600.0,derived,11
Negombo,2023,foreign,3171,1902600,600.0,derived,12
Negombo,2023,local,3403,102090,30.0,derived,1
Negombo,2023,local,3372,101160,30.0,derived,2
Negombo,2023,local,3339,100170,30.0,derived,3
Negombo,2023,local,2601,78030,30.0,derived,4
Negombo,2023,local,2170,65100,30.0,derived,5
Negombo,2023,local,2395,71850,30.0,derived,6
Negombo,2023,local,3513,105390,30.0,derived,7
Negombo,2023,local,3308,99240,30.0,derived,8
Negombo,2023,local,2647,79410,30.0,derived,9
Negombo,2023,local,2861,85830,30.0,derived,10
Negombo,2023,local,3378,101340,30.0,derived,11
Negombo,2023,local,4361,130830,30.0,derived,12
Negombo,2024,foreign,3341,2004600,600.0,derived,1
Negombo,2024,foreign,3311,1986600,600.0,derived,2
Negombo,2024,foreign,3278,1966800,600.0,derived,3
Negombo,2024,foreign,2554,1532400,600.0,derived,4
Negombo,2024,foreign,2131,1278600,600.0,derived,5
Negombo,2024,foreign,2352,1411200,600.0,derived,6
Negombo,2024,foreign,3449,2069400,600.0,derived,7
Negombo,2024,foreign,3248,1948800,600.0,derived,8
Negombo,2024,foreign,2599,1559400,600.0,derived,9
Negombo,2024,foreign,2809,1685400,600.0,derived,10
Negombo,2024,foreign,3317,1990200,600.0,derived,11
Negombo,2024,foreign,4282,2569200,600.0,derived,12
Negombo,2024,local,4700,141000,30.0,derived,1
Negombo,2024,local,4658,139740,30.0,derived,2
Negombo,2024,local,4612,138360,30.0,derived,3
Negombo,2024,local,3593,107790,30.0,derived,4
Negombo,2024,local,2998,89940,30.0,derived,5
Negombo,2024,local,3309,99270,30.0,derived,6
Negombo,2024,local,4852,145560,30.0,derived,7
Negombo,2024,local,4570,137100,30.0,derived,8
Negombo,2024,local,3657,109710,30.0,derived,9
Negombo,2024,local,3951,118530,30.0,derived,10
Negombo,2024,local,4666,139980,30.0,derived,11
Negombo,2024,local,6023,180690,30.0,derived,12
Negombo,2025,foreign,3889,2333400,600.0,derived,1
Negombo,2025,foreign,3853,2311800,600.0,derived,2
Negombo,2025,foreign,3815,2289000,600.0,derived,3
Negombo,2025,foreign,2973,1783800,600.0,derived,4
Negombo,2025,foreign,2480,1488000,600.0,derived,5
Negombo,2025,foreign,2737,1642200,600.0,derived,6
Negombo,2025,foreign,4014,2408400,600.0,derived,7
Negombo,2025,foreign,3781,2268600,600.0,derived,8
Negombo,2025,foreign,3025,1815000,600.0,derived,9
Negombo,2025,foreign,3269,1961400,600.0,derived,10
Negombo,2025,foreign,3861,2316600,600.0,derived,11
Negombo,2025,foreign,4983,2989800,600.0,derived,12
Negombo,2025,local,5537,166110,30.0,derived,1
Negombo,2025,local,5487,164610,30.0,derived,2
Negombo,2025,local,5432,162960,30.0,derived,3
Negombo,2025,local,4233,126990,30.0,derived,4
Negombo,2025,local,3531,105930,30.0,derived,5
Negombo,2025,local,3898,116940,30.0,derived,6
Negombo,2025,local,5716,171480,30.0,derived,7
Negombo,2025,local,5383,161490,30.0,derived,8
Negombo,2025,local,4308,129240,30.0,derived,9
Negombo,2025,local,4655,139650,30.0,derived,10
Negombo,2025,local,5497,164910,30.0,derived,11
Negombo,2025,local,7096,212880,30.0,derived,12
Nuwara Eliya,2015,foreign,3437,6874000,2000.0,derived,1
Nuwara Eliya,2015,foreign,4010,8020000,2000.0,derived,2
Nuwara Eliya,2015,foreign,5156,10312000,2000.0,derived,3
Nuwara Eliya,2015,foreign,10313,20626000,2000.0,derived,4
Nuwara Eliya,2015,foreign,5156,10312000,2000.0,derived,5
Nuwara Eliya,2015,foreign,3437,6874000,2000.0,derived,6
Nuwara Eliya,2015,foreign,4583,9166000,2000.0,derived,7
Nuwara Eliya,2015,foreign,4583,9166000,2000.0,derived,8
Nuwara Eliya,2015,foreign,3437,6874000,2000.0,derived,9
Nuwara Eliya,2015,foreign,3437,6874000,2000.0,derived,10
Nuwara Eliya,2015,foreign,4010,8020000,2000.0,derived,11
Nuwara Eliya,2015,foreign,5729,11458000,2000.0,derived,12
Nuwara Eliya,2015,local,4936,394880,80.0,derived,1
Nuwara Eliya,2015,local,5758,460640,80.0,derived,2
Nuwara Eliya,2015,local,7404,592320,80.0,derived,3
Nuwara Eliya,2015,local,14808,1184640,80.0,derived,4
Nuwara Eliya,2015,local,7404,592320,80.0,derived,5
Nuwara Eliya,2015,local,4936,394880,80.0,derived,6
Nuwara Eliya,2015,local,6581,526480,80.0,derived,7
Nuwara Eliya,2015,local,6581,526480,80.0,derived,8
Nuwara Eliya,2015,local,4936,394880,80.0,derived,9
Nuwara Eliya,2015,local,4936,394880,80.0,derived,10
Nuwara Eliya,2015,local,5758,460640,80.0,derived,11
Nuwara Eliya,2015,local,8226,658080,80.0,derived,12
Nuwara Eliya,2016,foreign,4014,8028000,2000.0,derived,1
Nuwara Eliya,2016,foreign,4683,9366000,2000.0,derived,2
Nuwara Eliya,2016,foreign,6021,12042000,2000.0,derived,3
Nuwara Eliya,2016,foreign,12043,24086000,2000.0,derived,4
Nuwara Eliya,2016,foreign,6021,12042000,2000.0,derived,5
Nuwara Eliya,2016,foreign,4014,8028000,2000.0,derived,6
Nuwara Eliya,2016,foreign,5352,10704000,2000.0,derived,7
Nuwara Eliya,2016,foreign,5352,10704000,2000.0,derived,8
Nuwara Eliya,2016,foreign,4014,8028000,2000.0,derived,9
Nuwara Eliya,2016,foreign,4014,8028000,2000.0,derived,10
Nuwara Eliya,2016,foreign,4683,9366000,2000.0,derived,11
Nuwara Eliya,2016,foreign,6690,13380000,2000.0,derived,12
Nuwara Eliya,2016,local,5599,447920,80.0,derived,1
Nuwara Eliya,2016,local,6532,522560,80.0,derived,2
Nuwara Eliya,2016,local,8399,671920,80.0,derived,3
Nuwara Eliya,2016,local,16798,1343840,80.0,derived,4
Nuwara Eliya,2016,local,8399,671920,80.0,derived,5
Nuwara Eliya,2016,local,5599,447920,80.0,derived,6
Nuwara Eliya,2016,local,7465,597200,80.0,derived,7
Nuwara Eliya,2016,local,7465,597200,80.0,derived,8
Nuwara Eliya,2016,local,5599,447920,80.0,derived,9
Nuwara Eliya,2016,local,5599,447920,80.0,derived,10
Nuwara Eliya,2016,local,6532,522560,80.0,derived,11
Nuwara Eliya,2016,local,9332,746560,80.0,derived,12
Nuwara Eliya,2017,foreign,4108,8216000,2000.0,derived,1
Nuwara Eliya,2017,foreign,4792,9584000,2000.0,derived,2
Nuwara Eliya,2017,foreign,6162,12324000,2000.0,derived,3
Nuwara Eliya,2017,foreign,12324,24648000,2000.0,derived,4
Nuwara Eliya,2017,foreign,6162,12324000,2000.0,derived,5
Nuwara Eliya,2017,foreign,4108,8216000,2000.0,derived,6
Nuwara Eliya,2017,foreign,5477,10954000,2000.0,derived,7
Nuwara Eliya,2017,foreign,5477,10954000,2000.0,derived,8
Nuwara Eliya,2017,foreign,4108,8216000,2000.0,derived,9
Nuwara Eliya,2017,foreign,4108,8216000,2000.0,derived,10
Nuwara Eliya,2017,foreign,4792,9584000,2000.0,derived,11
Nuwara Eliya,2017,foreign,6846,13692000,2000.0,derived,12
Nuwara Eliya,2017,local,5788,463040,80.0,derived,1
Nuwara Eliya,2017,local,6752,540160,80.0,derived,2
Nuwara Eliya,2017,local,8682,694560,80.0,derived,3
Nuwara Eliya,2017,local,17364,1389120,80.0,derived,4
Nuwara Eliya,2017,local,8682,694560,80.0,derived,5
Nuwara Eliya,2017,local,5788,463040,80.0,derived,6
Nuwara Eliya,2017,local,7717,617360,80.0,derived,7
Nuwara Eliya,2017,local,7717,617360,80.0,derived,8
Nuwara Eliya,2017,local,5788,463040,80.0,derived,9
Nuwara Eliya,2017,local,5788,463040,80.0,derived,10
Nuwara Eliya,2017,local,6752,540160,80.0,derived,11
Nuwara Eliya,2017,local,9646,771680,80.0,derived,12
Nuwara Eliya,2018,foreign,4536,9072000,2000.0,derived,1
Nuwara Eliya,2018,foreign,5292,10584000,2000.0,derived,2
Nuwara Eliya,2018,foreign,6804,13608000,2000.0,derived,3
Nuwara Eliya,2018,foreign,13608,27216000,2000.0,derived,4
Nuwara Eliya,2018,foreign,6804,13608000,2000.0,derived,5
Nuwara Eliya,2018,foreign,4536,9072000,2000.0,derived,6
Nuwara Eliya,2018,foreign,6048,12096000,2000.0,derived,7
Nuwara Eliya,2018,foreign,6048,12096000,2000.0,derived,8
Nuwara Eliya,2018,foreign,4536,9072000,2000.0,derived,9
Nuwara Eliya,2018,foreign,4536,9072000,2000.0,derived,10
Nuwara Eliya,2018,foreign,5292,10584000,2000.0,derived,11
Nuwara Eliya,2018,foreign,7560,15120000,2000.0,derived,12
Nuwara Eliya,2018,local,6407,512560,80.0,derived,1
Nuwara Eliya,2018,local,7475,598000,80.0,derived,2
Nuwara Eliya,2018,local,9611,768880,80.0,derived,3
Nuwara Eliya,2018,local,19222,1537760,80.0,derived,4
Nuwara Eliya,2018,local,9611,768880,80.0,derived,5
Nuwara Eliya,2018,local,6407,512560,80.0,derived,6
Nuwara Eliya,2018,local,8543,683440,80.0,derived,7
Nuwara Eliya,2018,local,8543,683440,80.0,derived,8
Nuwara Eliya,2018,local,6407,512560,80.0,derived,9
Nuwara Eliya,2018,local,6407,512560,80.0,derived,10
Nuwara Eliya,2018,local,7475,598000,80.0,derived,11
Nuwara Eliya,2018,local,10679,854320,80.0,derived,12
Nuwara Eliya,2019,foreign,3693,7386000,2000.0,derived,1
Nuwara Eliya,2019,foreign,4308,8616000,2000.0,derived,2
Nuwara Eliya,2019,foreign,5539,11078000,2000.0,derived,3
Nuwara Eliya,2019,foreign,11079,22158000,2000.0,derived,4
Nuwara Eliya,2019,foreign,5539,11078000,2000.0,derived,5
Nuwara Eliya,2019,foreign,3693,7386000,2000.0,derived,6
Nuwara Eliya,2019,foreign,4924,9848000,2000.0,derived,7
Nuwara Eliya,2019,foreign,4924,9848000,2000.0,derived,8
Nuwara Eliya,2019,foreign,3693,7386000,2000.0,derived,9
Nuwara Eliya,2019,foreign,3693,7386000,2000.0,derived,10
Nuwara Eliya,2019,foreign,4308,8616000,2000.0,derived,11
Nuwara Eliya,2019,foreign,6155,12310000,2000.0,derived,12
Nuwara Eliya,2019,local,5259,420720,80.0,derived,1
Nuwara Eliya,2019,local,6136,490880,80.0,derived,2
Nuwara Eliya,2019,local,7889,631120,80.0,derived,3
Nuwara Eliya,2019,local,15778,1262240,80.0,derived,4
Nuwara Eliya,2019,local,7889,631120,80.0,derived,5
Nuwara Eliya,2019,local,5259,420720,80.0,derived,6
Nuwara Eliya,2019,local,7012,560960,80.0,derived,7
Nuwara Eliya,2019,local,7012,560960,80.0,derived,8
Nuwara Eliya,2019,local,5259,420720,80.0,derived,9
Nuwara Eliya,2019,local,5259,420720,80.0,derived,10
Nuwara Eliya,2019,local,6136,490880,80.0,derived,11
Nuwara Eliya,2019,local,8766,701280,80.0,derived,12
Nuwara Eliya,2020,foreign,991,1982000,2000.0,derived,1
Nuwara Eliya,2020,foreign,1156,2312000,2000.0,derived,2
Nuwara Eliya,2020,foreign,1487,2974000,2000.0,derived,3
Nuwara Eliya,2020,foreign,2974,5948000,2000.0,derived,4
Nuwara Eliya,2020,foreign,1487,2974000,2000.0,derived,5
Nuwara Eliya,2020,foreign,991,1982000,2000.0,derived,6
Nuwara Eliya,2020,foreign,1321,2642000,2000.0,derived,7
Nuwara Eliya,2020,foreign,1321,2642000,2000.0,derived,8
Nuwara Eliya,2020,foreign,991,1982000,2000.0,derived,9
Nuwara Eliya,2020,foreign,991,1982000,2000.0,derived,10
Nuwara Eliya,2020,foreign,1156,2312000,2000.0,derived,11
Nuwara Eliya,2020,foreign,1652,3304000,2000.0,derived,12
Nuwara Eliya,2020,local,1363,109040,80.0,derived,1
Nuwara Eliya,2020,local,1591,127280,80.0,derived,2
Nuwara Eliya,2020,local,2045,163600,80.0,derived,3
Nuwara Eliya,2020,local,4091,327280,80.0,derived,4
Nuwara Eliya,2020,local,2045,163600,80.0,derived,5
Nuwara Eliya,2020,local,1363,109040,80.0,derived,6
Nuwara Eliya,2020,local,1818,145440,80.0,derived,7
Nuwara Eliya,2020,local,1818,145440,80.0,derived,8
Nuwara Eliya,2020,local,1363,109040,80.0,derived,9
Nuwara Eliya,2020,local,1363,109040,80.0,derived,10
Nuwara Eliya,2020,local,1591,127280,80.0,derived,11
Nuwara Eliya,2020,local,2273,181840,80.0,derived,12
Nuwara Eliya,2021,foreign,384,768000,2000.0,derived,1
Nuwara Eliya,2021,foreign,448,896000,2000.0,derived,2
Nuwara Eliya,2021,foreign,576,1152000,2000.0,derived,3
Nuwara Eliya,2021,foreign,1152,2304000,2000.0,derived,4
Nuwara Eliya,2021,foreign,576,1152000,2000.0,derived,5
Nuwara Eliya,2021,foreign,384,768000,2000.0,derived,6
Nuwara Eliya,2021,foreign,512,1024000,2000.0,derived,7
Nuwara Eliya,2021,foreign,512,1024000,2000.0,derived,8
Nuwara Eliya,2021,foreign,384,768000,2000.0,derived,9
Nuwara Eliya,2021,foreign,384,768000,2000.0,derived,10
Nuwara Eliya,2021,foreign,448,896000,2000.0,derived,11
Nuwara Eliya,2021,foreign,640,1280000,2000.0,derived,12
Nuwara Eliya,2021,local,530,42400,80.0,derived,1
Nuwara Eliya,2021,local,618,49440,80.0,derived,2
Nuwara Eliya,2021,local,795,63600,80.0,derived,3
Nuwara Eliya,2021,local,1591,127280,80.0,derived,4
Nuwara Eliya,2021,local,795,63600,80.0,derived,5
Nuwara Eliya,2021,local,530,42400,80.0,derived,6
Nuwara Eliya,2021,local,707,56560,80.0,derived,7
Nuwara Eliya,2021,local,707,56560,80.0,derived,8
Nuwara Eliya,2021,local,530,42400,80.0,derived,9
Nuwara Eliya,2021,local,530,42400,80.0,derived,10
Nuwara Eliya,2021,local,618,49440,80.0,derived,11
Nuwara Eliya,2021,local,883,70640,80.0,derived,12
Nuwara Eliya,2022,foreign,1390,2780000,2000.0,derived,1
Nuwara Eliya,2022,foreign,1621,3242000,2000.0,derived,2
Nuwara Eliya,2022,foreign,2085,4170000,2000.0,derived,3
Nuwara Eliya,2022,foreign,4170,8340000,2000.0,derived,4
Nuwara Eliya,2022,foreign,2085,4170000,2000.0,derived,5
Nuwara Eliya,2022,foreign,1390,2780000,2000.0,derived,6
Nuwara Eliya,2022,foreign,1853,3706000,2000.0,derived,7
Nuwara Eliya,2022,foreign,1853,3706000,2000.0,derived,8
Nuwara Eliya,2022,foreign,1390,2780000,2000.0,derived,9
Nuwara Eliya,2022,foreign,1390,2780000,2000.0,derived,10
Nuwara Eliya,2022,foreign,1621,3242000,2000.0,derived,11
Nuwara Eliya,2022,foreign,2316,4632000,2000.0,derived,12
Nuwara Eliya,2022,local,1974,157920,80.0,derived,1
Nuwara Eliya,2022,local,2303,184240,80.0,derived,2
Nuwara Eliya,2022,local,2962,236960,80.0,derived,3
Nuwara Eliya,2022,local,5924,473920,80.0,derived,4
Nuwara Eliya,2022,local,2962,236960,80.0,derived,5
Nuwara Eliya,2022,local,1974,157920,80.0,derived,6
